Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/VO_0000954,http://www.w3.org/2002/07/owl#Thing,"Intervet Avian Influenza virus vaccine"
http://purl.obolibrary.org/obo/VO_0012400,http://purl.obolibrary.org/obo/VO_0012358,"TmpB"
http://purl.obolibrary.org/obo/VO_0003000,http://purl.obolibrary.org/obo/VO_0012188,"Western equine encephalomyelitis virus PE2/E1 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0004352,http://purl.obolibrary.org/obo/VO_0000644,"Hepatitis B DNA vaccine PLGA-CTAB-DNA encoding the small envelope gene"
http://purl.obolibrary.org/obo/VO_0000478,http://purl.obolibrary.org/obo/VO_0000628,"E. coli vaccine using intimin polypeptide"
http://purl.obolibrary.org/obo/VO_0001618,http://purl.obolibrary.org/obo/VO_0001502,"Bronchitis Georgia Type, Live Virus Vaccine (USDA: 1231.1L)"
http://purl.obolibrary.org/obo/VO_0001429,http://purl.obolibrary.org/obo/VO_0000156,"Bovine Respiratory Syncytial Virus gene"
http://purl.obolibrary.org/obo/VO_0011367,http://purl.obolibrary.org/obo/VO_0000177,"cancer DNA vaccine encoding endoglin boosted with recombinant endoglin protein"
http://purl.obolibrary.org/obo/VO_0004083,http://purl.obolibrary.org/obo/VO_0012177,"V-LSG/N"
http://purl.obolibrary.org/obo/VO_0000832,http://purl.obolibrary.org/obo/VO_0000648,"modified Y. pestis with TLR4-stimulating LPS"
http://purl.obolibrary.org/obo/VO_0000263,http://purl.obolibrary.org/obo/VO_0000152,"sodB(Ft)"
http://purl.obolibrary.org/obo/VO_0001007,http://purl.obolibrary.org/obo/VO_0000435,"pBC12/CMV/IL-2 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0010771,http://purl.obolibrary.org/obo/VO_0010755,"Plasmodium spp. protein"
http://purl.obolibrary.org/obo/VO_0010986,http://purl.obolibrary.org/obo/VO_0010766,"IutA"
http://purl.obolibrary.org/obo/VO_0010845,http://purl.obolibrary.org/obo/VO_0010754,"Nipah virus protein"
http://purl.obolibrary.org/obo/VO_0010848,http://purl.obolibrary.org/obo/VO_0010753,"Vibrio cholerae protein"
http://purl.obolibrary.org/obo/NCBITaxon_1649845,http://purl.obolibrary.org/obo/NCBITaxon_629,"Yersinia pseudotuberculosis complex"
http://purl.obolibrary.org/obo/VO_0001290,http://purl.obolibrary.org/obo/VO_0000118,"Cholera toxin A1-subunit-ProteinA D-fragment fusion protein"
http://purl.obolibrary.org/obo/VO_0005053,http://purl.obolibrary.org/obo/VO_0000435,"pEGFP-N1 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0004617,http://purl.obolibrary.org/obo/VO_0000177,"short overlapping peptides and full-length recombinant protein"
http://purl.obolibrary.org/obo/VO_0001113,http://purl.obolibrary.org/obo/VO_0001125,"CoxAbic"
http://purl.obolibrary.org/obo/VO_0004504,http://purl.obolibrary.org/obo/VO_0000642,"Avian influenza DNA vaccine pCMV-M"
http://purl.obolibrary.org/obo/NCBITaxon_504568,http://purl.obolibrary.org/obo/NCBITaxon_8015,"Salmoninae"
http://purl.obolibrary.org/obo/VO_0002956,http://purl.obolibrary.org/obo/VO_0001486,"Equid herpesvirus gI mutant vaccine"
http://purl.obolibrary.org/obo/VO_0011477,http://purl.obolibrary.org/obo/VO_0012181,"H. pylori DNA vaccine encoding UreB"
http://purl.obolibrary.org/obo/VO_0012405,http://purl.obolibrary.org/obo/VO_0010772,"NucA"
http://purl.obolibrary.org/obo/VO_0002166,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.1A)"
http://purl.obolibrary.org/obo/VO_0001779,http://purl.obolibrary.org/obo/VO_0001486,"Equine Rhinopneumonitis Killed Virus Vaccine (USDA: 1525.21)"
http://purl.obolibrary.org/obo/VO_0003110,http://purl.obolibrary.org/obo/VO_0000650,"Rabie-Vax vaccine"
http://purl.obolibrary.org/obo/VO_0004242,http://purl.obolibrary.org/obo/VO_0000295,"Inactivated HIV-2 Vaccine with PMMA"
http://purl.obolibrary.org/obo/VO_0012357,http://purl.obolibrary.org/obo/VO_0010752,"Streptococcus pyogenes protein"
http://purl.obolibrary.org/obo/VO_0000726,http://purl.obolibrary.org/obo/VO_0000609,"Ebola virus vaccine"
http://purl.obolibrary.org/obo/VO_0000115,http://purl.obolibrary.org/obo/VO_0000008,"vaccine-induced T cell activation"
http://purl.obolibrary.org/obo/VO_0001426,http://purl.obolibrary.org/obo/OGG_2000000002,"Yersinia pestis gene"
http://purl.obolibrary.org/obo/VO_0010847,http://purl.obolibrary.org/obo/VO_0010753,"Bordetella pertussis protein"
http://purl.obolibrary.org/obo/NCBITaxon_70796,http://purl.obolibrary.org/obo/NCBITaxon_12058,"Avian encephalomyelitis virus"
http://purl.obolibrary.org/obo/NCBITaxon_8825,http://purl.obolibrary.org/obo/NCBITaxon_8782,"Neognathae"
http://purl.obolibrary.org/obo/VO_0005054,http://purl.obolibrary.org/obo/VO_0000435,"pCDL-SRa296 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/NCBITaxon_314293,http://purl.obolibrary.org/obo/NCBITaxon_314146,"Simiiformes"
http://purl.obolibrary.org/obo/VO_0004503,http://purl.obolibrary.org/obo/VO_0000642,"Influenza virus DNA vaccine pCAGGHA"
http://purl.obolibrary.org/obo/VO_0004616,http://purl.obolibrary.org/obo/VO_0000177,"Multivalent immunotherapeutic vaccine"
http://purl.obolibrary.org/obo/VO_0002168,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1775.11)"
http://purl.obolibrary.org/obo/VO_0001114,http://purl.obolibrary.org/obo/VO_0000587,"Bordetella avium vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_1279,http://purl.obolibrary.org/obo/NCBITaxon_1385,"Staphylococcus"
http://purl.obolibrary.org/obo/VO_0002167,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1775.10)"
http://purl.obolibrary.org/obo/VO_0011029,http://purl.obolibrary.org/obo/VO_0010757,"PagA from B. anthracis"
http://purl.obolibrary.org/obo/VO_0002099,http://purl.obolibrary.org/obo/VO_0002394,"Canine Distemper-Adenovirus Type 2 Modified Live Virus Vaccine (USDA: 13A1.27)"
http://purl.obolibrary.org/obo/VO_0002955,http://purl.obolibrary.org/obo/VO_0001486,"Equid herpesvirus gE mutant vaccine"
http://purl.obolibrary.org/obo/VO_0012356,http://purl.obolibrary.org/obo/VO_0010752,"Streptococcus agalactiae protein"
http://purl.obolibrary.org/obo/VO_0004241,http://purl.obolibrary.org/obo/VO_0001142,"L. donovani Recombinant Ld-Gamma-GCS in NIV system Vaccine"
http://purl.obolibrary.org/obo/VO_0003111,http://purl.obolibrary.org/obo/VO_0000656,"Mumpsvax II"
http://purl.obolibrary.org/obo/VO_0011478,http://purl.obolibrary.org/obo/VO_0000077,"M. tuberculosis DNA Vaccine APADNA priming and APAMVA boosting"
http://purl.obolibrary.org/obo/NCBITaxon_5664,http://purl.obolibrary.org/obo/NCBITaxon_38568,"Leishmania major"
http://purl.obolibrary.org/obo/VO_0000725,http://purl.obolibrary.org/obo/VO_0000609,"Dengue virus vaccine"
http://purl.obolibrary.org/obo/VO_0000116,http://purl.obolibrary.org/obo/VO_0000435,"pCBINT DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0001427,http://purl.obolibrary.org/obo/OGG_2000000002,"Yersinia pseudotuberculosis gene"
http://purl.obolibrary.org/obo/VO_0001213,http://purl.obolibrary.org/obo/VO_0000609,"Foot-and-mouth disease virus vaccine"
http://purl.obolibrary.org/obo/VO_0012406,http://purl.obolibrary.org/obo/VO_0010772,"OmpP1"
http://purl.obolibrary.org/obo/VO_0005051,http://purl.obolibrary.org/obo/VO_0000435,"pUSE- DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0001292,http://purl.obolibrary.org/obo/VO_0001359,"gamma Inulin vaccine adjuvant"
http://purl.obolibrary.org/obo/OBI_0302893,http://purl.obolibrary.org/obo/OBI_0000838,"storage"
http://purl.obolibrary.org/obo/VO_0001115,http://purl.obolibrary.org/obo/VO_0000447,"capripoxvirus vaccine vector"
http://purl.obolibrary.org/obo/VO_0004615,http://purl.obolibrary.org/obo/VO_0000177,"pcDNA3-MCC/ST"
http://purl.obolibrary.org/obo/VO_0004502,http://purl.obolibrary.org/obo/VO_0000642,"Influenza virus DNA vaccine pCAGGoptiHA"
http://purl.obolibrary.org/obo/VO_0000260,http://purl.obolibrary.org/obo/VO_0000180,"vaccine-induced follicular dendritic cell activation"
http://purl.obolibrary.org/obo/VO_0012355,http://purl.obolibrary.org/obo/VO_0010752,"Staphylococcus aureus protein"
http://purl.obolibrary.org/obo/VO_0011475,http://purl.obolibrary.org/obo/VO_0001061,"Theileria parva vaccine by Centre for Ticks and Tickborne Disease, Malawi"
http://purl.obolibrary.org/obo/VO_0012403,http://purl.obolibrary.org/obo/VO_0012356,"Rib"
http://purl.obolibrary.org/obo/VO_0011028,http://purl.obolibrary.org/obo/VO_0010827,"21B4"
http://purl.obolibrary.org/obo/VO_0002164,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.18)"
http://purl.obolibrary.org/obo/VO_0004244,http://purl.obolibrary.org/obo/VO_0000642,"Inactivated split Mem 71 Virus with SPT adjuvant"
http://purl.obolibrary.org/obo/VO_0002954,http://purl.obolibrary.org/obo/VO_0001012,"Classical swine fever virus E2 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0001424,http://purl.obolibrary.org/obo/VO_0000156,"Bovine herpesvirus 1 gene"
http://purl.obolibrary.org/obo/VO_0000724,http://purl.obolibrary.org/obo/VO_0000727,"cytomegalovirus vaccine"
http://purl.obolibrary.org/obo/VO_0001090,http://purl.obolibrary.org/obo/VO_0000546,"vaccinee priority group"
http://purl.obolibrary.org/obo/VO_0000113,http://purl.obolibrary.org/obo/VO_0000745,"Twinrix"
http://purl.obolibrary.org/obo/VO_0001291,http://purl.obolibrary.org/obo/VO_0000093,"DOC/Alum Complex"
http://purl.obolibrary.org/obo/VO_0005052,http://purl.obolibrary.org/obo/VO_0000435,"APL023 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0010849,http://purl.obolibrary.org/obo/VO_0010754,"Rift Valley Fever virus protein"
http://purl.obolibrary.org/obo/NCBITaxon_1491,http://purl.obolibrary.org/obo/NCBITaxon_1485,"Clostridium botulinum"
http://purl.obolibrary.org/obo/VO_0001210,http://purl.obolibrary.org/obo/VO_0000534,"lipopolysaccharide subunit vaccine"
http://purl.obolibrary.org/obo/VO_0004614,http://purl.obolibrary.org/obo/VO_0000177,"mRNA-Electroporated Dendritic Cells"
http://purl.obolibrary.org/obo/VO_0001116,http://purl.obolibrary.org/obo/BFO_0000015,"survival of live vaccine inside host"
http://purl.obolibrary.org/obo/VO_0004501,http://purl.obolibrary.org/obo/VO_0000642,"Influenza virus DNA vaccine p-Beta-actinH7HA"
http://purl.obolibrary.org/obo/VO_0002953,http://purl.obolibrary.org/obo/VO_0001012,"Classical swine fever virus E1 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0004243,http://purl.obolibrary.org/obo/VO_0000087,"P. falciparum MSP4 with AFCo1 Adjuvant"
http://purl.obolibrary.org/obo/VO_0011476,http://purl.obolibrary.org/obo/VO_0000909,"Theileria annulata vaccine by Local veterinary institutes"
http://purl.obolibrary.org/obo/VO_0000310,http://purl.obolibrary.org/obo/VO_0000179,"vaccine emulsifier"
http://purl.obolibrary.org/obo/VO_0012404,http://purl.obolibrary.org/obo/VO_0012369,"p60"
http://purl.obolibrary.org/obo/VO_0002165,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.19)"
http://purl.obolibrary.org/obo/VO_0000723,http://purl.obolibrary.org/obo/VO_0001134,"Brucella abortus strain 45/20"
http://purl.obolibrary.org/obo/VO_0011027,http://purl.obolibrary.org/obo/VO_0010827,"12D3"
http://purl.obolibrary.org/obo/VO_0001211,http://purl.obolibrary.org/obo/VO_0000609,"African swine fever virus vaccine"
http://purl.obolibrary.org/obo/VO_0001425,http://purl.obolibrary.org/obo/OGG_2000000002,"Yersinia enterocolitica gene"
http://purl.obolibrary.org/obo/VO_0000114,http://purl.obolibrary.org/obo/VO_0000435,"pCAGGST7 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0003115,http://purl.obolibrary.org/obo/VO_0000642,"Optaflu"
http://purl.obolibrary.org/obo/VO_0004500,http://purl.obolibrary.org/obo/VO_0000642,"Influenza virus DNA vaccine pCMVH5HA"
http://purl.obolibrary.org/obo/VO_0002018,http://purl.obolibrary.org/obo/VO_0002375,"Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Clostridium Perfringens Type C-Escherichia Coli Bacterin-Toxoid (USDA: 4570.20)"
http://purl.obolibrary.org/obo/VO_0005057,http://purl.obolibrary.org/obo/VO_0000435,"pcDNA3.1/Hygro(-) DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0001360,http://purl.obolibrary.org/obo/VO_0001353,"IFN-gamma vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0001422,http://purl.obolibrary.org/obo/VO_0000168,"Salmonella Enteritidis gene"
http://purl.obolibrary.org/obo/VO_0012409,http://purl.obolibrary.org/obo/VO_0010770,"MPT83"
http://purl.obolibrary.org/obo/VO_0000311,http://purl.obolibrary.org/obo/VO_0001223,"B. melitensis lipopolysaccharide vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_83560,http://purl.obolibrary.org/obo/NCBITaxon_810,"Chlamydia muridarum"
http://purl.obolibrary.org/obo/VO_0004570,http://purl.obolibrary.org/obo/VO_0000393,"P. aeruginosa DNA vaccine pGACAG-OprF/OprI"
http://purl.obolibrary.org/obo/VO_0000119,http://purl.obolibrary.org/obo/VO_0000419,"Varivax"
http://purl.obolibrary.org/obo/VO_0002096,http://purl.obolibrary.org/obo/VO_0002416,"Canine Distemper-Measles Modified Live Virus Vaccine (USDA: 1351.20)"
http://purl.obolibrary.org/obo/VO_0003088,http://purl.obolibrary.org/obo/VO_0000742,"Boostrix-Polio"
http://purl.obolibrary.org/obo/VO_0003116,http://purl.obolibrary.org/obo/VO_0000732,"TD-Rix"
http://purl.obolibrary.org/obo/VO_0002019,http://purl.obolibrary.org/obo/VO_0002375,"Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Clostridium Perfringens Type C-Escherichia Coli Bacterin-Toxoid (USDA: 4570.22)"
http://purl.obolibrary.org/obo/VO_0005058,http://purl.obolibrary.org/obo/VO_0000435,"pCMV3ISS DNA vaccine plasmid"
http://purl.obolibrary.org/obo/NCBITaxon_10512,http://purl.obolibrary.org/obo/NCBITaxon_10537,"Canine adenovirus 1"
http://purl.obolibrary.org/obo/VO_0001361,http://purl.obolibrary.org/obo/BFO_0000023,"virmugen role"
http://purl.obolibrary.org/obo/VO_0000055,http://purl.obolibrary.org/obo/IAO_0000013,"vaccine related journal article"
http://purl.obolibrary.org/obo/VO_0001423,http://purl.obolibrary.org/obo/OGG_2000000002,"Vibrio cholerae gene"
http://purl.obolibrary.org/obo/NCBITaxon_1763,http://purl.obolibrary.org/obo/NCBITaxon_85007,"Mycobacterium"
http://purl.obolibrary.org/obo/VO_0000729,http://purl.obolibrary.org/obo/VO_0000727,"Herpes simplex virus vaccine"
http://purl.obolibrary.org/obo/VO_0002230,http://purl.obolibrary.org/obo/VO_0002487,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 46J9.21)"
http://purl.obolibrary.org/obo/UBERON_0004121,http://purl.obolibrary.org/obo/UBERON_0000061,"ectoderm-derived structure"
http://purl.obolibrary.org/obo/VO_0002959,http://purl.obolibrary.org/obo/VO_0001508,"Feline immunodeficiency virus ORF-A mutant vaccine"
http://purl.obolibrary.org/obo/VO_0000312,http://purl.obolibrary.org/obo/VO_0001223,"B. melitensis LPS-GBOMP noncovalent complex vaccine"
http://purl.obolibrary.org/obo/VO_0004571,http://purl.obolibrary.org/obo/VO_0000393,"P. aeruginosa DNA vaccine pGACAG-PcrV"
http://purl.obolibrary.org/obo/VO_0003087,http://purl.obolibrary.org/obo/VO_0003068,"RB51 induced immune response without protection"
http://purl.obolibrary.org/obo/VO_0002095,http://purl.obolibrary.org/obo/VO_0002406,"Canine Distemper-Adenovirus Type 2-Measles-Parainfluenza Modified Live Virus Vaccine (USDA: 1341.20)"
http://purl.obolibrary.org/obo/NCBITaxon_153135,http://purl.obolibrary.org/obo/NCBITaxon_327045,"Gammaretrovirus"
http://purl.obolibrary.org/obo/NCBITaxon_1868215,http://purl.obolibrary.org/obo/NCBITaxon_11244,"Orthopneumovirus"
http://purl.obolibrary.org/obo/VO_0002169,http://purl.obolibrary.org/obo/VO_0002457,"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1776.10)"
http://purl.obolibrary.org/obo/VO_0002016,http://purl.obolibrary.org/obo/VO_0002374,"Bovine Rotavirus-Coronavirus  Modified Killed Virus Vaccine (USDA: 1935.20)"
http://purl.obolibrary.org/obo/VO_0003008,http://purl.obolibrary.org/obo/VO_0002513,"P. berghei p36p mutant vaccine"
http://purl.obolibrary.org/obo/VO_0005055,http://purl.obolibrary.org/obo/VO_0000435,"pUSK DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0004619,http://purl.obolibrary.org/obo/VO_0001524,"rSPV-PCV2-cap"
http://purl.obolibrary.org/obo/NCBITaxon_9900,http://purl.obolibrary.org/obo/NCBITaxon_27592,"Bison"
http://purl.obolibrary.org/obo/NCBITaxon_5661,http://purl.obolibrary.org/obo/NCBITaxon_38574,"Leishmania donovani"
http://purl.obolibrary.org/obo/VO_0012407,http://purl.obolibrary.org/obo/VO_0010770,"PstS1"
http://purl.obolibrary.org/obo/VO_0000117,http://purl.obolibrary.org/obo/VO_0000435,"pCdm7 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0002958,http://purl.obolibrary.org/obo/VO_0001487,"Feline herpesvirus 1 UL23 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0001420,http://purl.obolibrary.org/obo/VO_0000168,"Salmonella Gallinarum gene"
http://purl.obolibrary.org/obo/VO_0002231,http://purl.obolibrary.org/obo/VO_0002400,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 46J9.25)"
http://purl.obolibrary.org/obo/VO_0001849,http://purl.obolibrary.org/obo/VO_0002434,"Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.2C)"
http://purl.obolibrary.org/obo/VO_0000728,http://purl.obolibrary.org/obo/VO_0000615,"RNA vaccine role"
http://purl.obolibrary.org/obo/VO_0002678,http://purl.obolibrary.org/obo/VO_0000169,"senA from Shigella"
http://purl.obolibrary.org/obo/VO_0011479,http://purl.obolibrary.org/obo/VO_0012181,"H. pylori VacA protein vaccine"
http://purl.obolibrary.org/obo/VO_0004240,http://purl.obolibrary.org/obo/VO_0001207,"Synthetic OMP1 Vaccine"
http://purl.obolibrary.org/obo/VO_0000313,http://purl.obolibrary.org/obo/VO_0000435,"pSC65 DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0003112,http://purl.obolibrary.org/obo/VO_0010637,"Rudivax"
http://purl.obolibrary.org/obo/VO_0001110,http://purl.obolibrary.org/obo/VO_0000372,"Fecundin"
http://purl.obolibrary.org/obo/NCBITaxon_210,http://purl.obolibrary.org/obo/NCBITaxon_213849,"Helicobacter pylori"
http://purl.obolibrary.org/obo/VO_0002098,http://purl.obolibrary.org/obo/VO_0002394,"Canine Distemper-Adenovirus Type 2 Modified Live Virus Vaccine (USDA: 13A1.20)"
http://purl.obolibrary.org/obo/NCBITaxon_35301,http://purl.obolibrary.org/obo/NCBITaxon_439488,"ssRNA negative-strand viruses"
http://purl.obolibrary.org/obo/VO_0003009,http://purl.obolibrary.org/obo/VO_0002514,"P. yoelii p36/p52 mutant vaccine"
http://purl.obolibrary.org/obo/VO_0001112,http://purl.obolibrary.org/obo/VO_0000610,"bovine parainfluenza virus vaccine vector"
http://purl.obolibrary.org/obo/VO_0002017,http://purl.obolibrary.org/obo/VO_0002374,"Bovine Rotavirus-Coronavirus  Modified Live Virus Vaccine (USDA: 1931.20)"
http://purl.obolibrary.org/obo/VO_0003114,http://purl.obolibrary.org/obo/VO_0000942,"Trihibit"
http://purl.obolibrary.org/obo/VO_0005056,http://purl.obolibrary.org/obo/VO_0000435,"pUBIQ DNA vaccine plasmid"
http://purl.obolibrary.org/obo/NCBITaxon_10514,http://purl.obolibrary.org/obo/NCBITaxon_10537,"Canine adenovirus 2"
http://purl.obolibrary.org/obo/OGG_3000887603,http://purl.obolibrary.org/obo/OGG_2060083332,"fadD26"
http://purl.obolibrary.org/obo/NCBITaxon_9901,http://purl.obolibrary.org/obo/NCBITaxon_9900,"Bison bison"
http://purl.obolibrary.org/obo/VO_0004618,http://purl.obolibrary.org/obo/VO_0000077,"BCG-DHTM"
http://purl.obolibrary.org/obo/VO_0012408,http://purl.obolibrary.org/obo/VO_0010770,"DnaK"
http://purl.obolibrary.org/obo/VO_0002957,http://purl.obolibrary.org/obo/VO_0001486,"Equid herpesvirus TK mutant vaccine"
http://purl.obolibrary.org/obo/VO_0000118,http://purl.obolibrary.org/obo/VO_0000580,"microbial derivative vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0000727,http://purl.obolibrary.org/obo/VO_0000609,"Herpesvirus vaccine"
